"id","Code","Material","Specification","VER","created_at","updated_at"
"2","AM-0005","Thread","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"3","AM-0010","Sealant","Mastinox","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"4","AM-0015","Sealant","Humiseal","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"5","AM-0020","Adhesive","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6","AM-0025","Resin","Araldite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"7","AM-0030","Hardener","Hardener","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"8","AM-0035","Silicon","Dow","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"9","AM-0040","Thread","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"10","AM-0045","Sealant","Loctite RC/601 and Locquic Primer","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"11","AM-0050","Thread","LoctiteTreadlocker Blue 242","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"12","AM-0055","Adhesive","Adhesive","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"13","AM-0060","Adhesive","Adhesive","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"14","AM-0065","Sealant","Micro-crystaline wax (JAN-P-115)","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"15","AM-0070","Resin","Araldite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"16","AM-0075","Hardener","Hardener","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"17","AM-0080","Cement","Boscolite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"18","AM-0085","Cement","EC2216","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"19","AM-0090","Cement","F246+","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"20","AM-0095","Cement","847/1236","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"21","AM-0100","Clement","Redux","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"22","AM-0105","Cement","Redux","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"23","AM-0110","Cement","Rhodorsil","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"24","AM-0115","Cement","Scotch-Grip","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"25","AM-0120","Cement","Scotch-Weld","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"26","AM-0125","Adhesive","S1006","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"27","AM-0130","Cement","Sicaflex","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"28","AM-0135","Cement","Vibratite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"29","AM-0140","Cement","WM250","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"30","AM-0145","Sealant","Metco","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"31","AM-0150","Not",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"32","AM-0155","Adhesive","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"33","AM-0160","Adhesive","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"34","AM-0165","Adhesive","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"35","AM-0170","Sealant","LOCTITE-BLOCPRESS","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"36","AM-0175","Adhesive","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"37","AM-0180","Activator","Locquic","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"38","AM-0185","See",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"39","AM-0190","Adhesive","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"40","AM-0195","Adhesive","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"41","AM-0200","Adhesive","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"42","AM-0205","Adhesive","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"43","AM-0210","Adhesive","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"44","AM-0215","Activator","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"45","AM-0220","Rubber","PR1221A","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"46","AM-0225","Rubber","MIL-S-7502 Class A2","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"47","AM-0230","Rubber","PR1436GA2","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"48","AM-0235","Rubber","MIL-S-8802 Class A2","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"49","AM-0240","Rubber","PR1436GB2","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"50","AM-0245","Rubber","MIL-S-8802 Class B2","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"51","AM-0250","Rubber","PR1764GB2","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"52","AM-0255","Rubber","PR1826A2","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"53","AM-0260","Rubber","PR1826B2","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"54","AM-0265","Sealant","Rhodorsil","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"55","AM-0270","Sealant","Silastic","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"56","AM-0275","Sealant","MIL-A-25457","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"57","AM-0280","CemeNT","S1125","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"58","AM-0285","Not used",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"59","AM-0290","Catalyst","Permafil","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"60","AM-0295","Adhesive","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"61","AM-0300","Adhesive","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"62","AM-0305","Sealant","730","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"63","AM-0310","Sealant","GE","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"64","AM-0315","Sealant","DC","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"65","AM-0320","Adhesive","Scotch-Weld","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"66","AM-0325","Adhesive","Araldite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"67","AM-0330","Adhesive","ASTM","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"68","AM-0335","Adhesive","MMA134","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"69","AM-0340","Cement","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"70","AM-0345","Sealant","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"71","AM-0350","Sealant","EC847","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"72","AM-0355","Cement","Pierlon Type BC60AC","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"73","AM-0360","Sealant","RTV","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"74","AM-0365","Sealant","LOCTITE","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"75","AM-0370","Rubber","PR340","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"76","AM-0375","Giue","Glue","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"77","AM-0380","Sealant","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"78","AM-0385","Adhesive","Loctite221","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"79","AM-0390","Adhesive","ARALDITE","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"80","AM-0395","Sealant","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"81","AM-0400","Activator","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"82","AM-0400A","Activator","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"83","AM-0400B","Activator","Locquic","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"84","AM-0400C","Primer","Locquic","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"85","AM-0410","Conductive","CONTACTAL","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"86","AM-0415","Liquid","UHU","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"87","AM-0420","Sealant","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"88","AM-0425","Not",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"89","AM-0430","Hardener","HV998","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"90","AM-0435","Adhesive","Araldite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"91","AM-0440","Adhesive","Araldite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"92","AM-0445","Not",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"93","AM-0450","Silicone","RH0D0RSIL 4","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"94","AM-0455","Adhesive","CHO-BOND","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"95","AM-0460","Conductive","BRISAL","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"96","AM-0465","Sealant","RTV","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"97","AM-0470","Sealant","PR-1770","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"98","AM-0475","Adhesive","MIL-S-22473","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"99","AM-0480","Jointing","Titanine","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"100","AM-0485","Sealant","PR1422","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"101","AM-0490","Sealant","MIL-S-8802","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"102","AM-0495","Epoxide","UCAR","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"103","AM-0500","Sealant","PR340-2","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"104","AM-0505","Adhesive","Raychem","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"105","AM-0510","Not",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"106","AM-0515","Sealant","AMS-S-8802","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"107","AM-0520","Sealant","Z-16.135","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"108","AM-0525","Not",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"109","AM-0530","Sealant","MIL-S-8802F","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"110","AM-0535","Sealant","Z-16.134","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"111","AM-0540","Adhesive","KC182122","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"112","AM-0545","Corrosion","DEF","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"113","AM-0550","Jointing","PR-1201Q","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"114","AM-0555","Jointinc}","DTD-900/4625","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"115","AM-0560","Sealing","MlL-S-8516 Class","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"116","AM-0565","Jointing",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"117","AM-0570","Adhesive","LOCTITE 638","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"118","AM-0575","Sealant","LOCTITE 410","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"119","AM-0580","Adhesive","80-T-34-9020","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"120","AM-0585","Adhesive","DTD-900/6003","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"121","AM-0590","Adhesive","LOCTITE IS 496","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"122","AM-0595","Adhesive","Z-15.601","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"123","AM-0600","Adhesive","LOCTITE 241","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"124","AM-0605","Sealant","MIL-R-46082 TYPE II","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"125","AM-0610","Insulating compound","DEF","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"126","AM-0615","Jointing","Silver","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"127","AM-0620","Adhesive","HYSOL","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"128","AM-0625","Sealant","Alucast","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"129","AM-0630","Sealant","RTV736","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"130","AM-0635","Fixing","UDYLITE","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"131","AM-0640","Activator","""Activator","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"132","AM-0645","Sealant","VITON","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"133","AM-0650","Not",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"134","AM-0655","Not",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"135","AM-0660","Sealant","RHODORSIL","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"136","AM-0665","Not",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"137","AM-0670","Adhesive","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"138","AM-0675","Activator","MultiBond","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"139","AM-0680","Adhesive","Bostik","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"140","AM-0685","Adhesive","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"141","AM-0690","Adhesive","PR","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"142","AM-0695","Adhesive","Chemosil","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"143","AM-0700","Adhesive","Irabond","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"144","AM-0705","Adhesive","Irathane","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"145","AM-0710","Adhesive","Scotchgrip","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"146","AM-0715","Adhesive","Araldite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"147","AM-0720","Adhesive","Araldite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"148","AM-0725","Adhesive","Araldite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"149","AM-0730","Adhesive","Araldite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"150","AM-0735","Hardeners","HY956","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"151","AM-0740","Adhesive","Araldite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"152","AM-0745","Adhesive","Araldite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"153","AM-0750","Adhesive","Loctite 406","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"154","AM-0755","Adhesive","Loctite 461","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"155","AM-0760","Adhesive","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"156","AM-0765","Sealant","AC","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"157","AM-0770","Sealant","HTS 9410B2","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"158","AM-0775","Adhesive","Promoter HTS","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"159","AM-0780","Sealant","MC-340 B2","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"160","AM-0785","Adhesive","Promoter","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"161","AM-0790","Not",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"162","AM-0795","Activator","""Activator","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"163","AM-0800","Bonding","Plasmount","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"164","AM-0805","Adhesive","Epoxy","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"165","AM-0810","Resin","Permafil","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"166","AM-0815","Adhesive",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"167","AM-0820","Adhesive","Aluminium,","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"168","AM-0825","Adhesive","Red","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"169","AM-0830","Not",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"170","AM-0835","Adhesive","Spec.","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"171","AM-0840","Self-adhesive",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"172","AM-0845","Adhesive",,"NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"173","AM-0850","Pressure","DEF","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"174","AM-0855","Adhesive","Grade","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"175","AM-0860","Adhesive","UK-AID-908-1","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"176","AM-0865","Pressure","DEF","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"177","AM-0870","Adhesive","3M","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"178","AM-0875","Adhesive","Scotch,","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"179","AM-0880","Hardener","Hardener","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"180","AM-0885","Hardener","90150","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"181","AM-0890","Hardener","90121","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"182","AM-0895","Hardener","Hardener","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"183","AM-0900","Locking","Loctite","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
"184","AM-0905","Sealing","MIL-PRF-8516","NEW","0000-00-00 00:00:00","0000-00-00 00:00:00"
